timestamp,vibration_x,vibration_y,vibration_z,sound_level,temperature,current
0.054,-0.1324,-0.139,-0.13071,42.804,36.728,2.2461
0.055,-0.09665,-0.1258,-0.08834,42.913,36.515,2.1805
0.056,-0.20684,-0.13165,-0.13235,43.447,36.296,1.9553
0.057,-0.03646,-0.10135,-0.26562,45.505,35.921,1.9821
0.058,-0.10203,-0.02996,-0.10491,44.497,37.016,2.1377
0.059,-0.03378,-0.06245,-0.10404,42.939,36.269,2.0649
0.06,0.04744,0.01358,0.02404,47.106,36.866,2.1531
0.061,0.08027,0.08399,0.06811,42.837,36.549,2.3534
0.062,0.14161,0.07952,-0.04136,42.749,36.291,2.157
0.063,0.12296,-0.00687,0.10967,46.266,36.42,2.1436
0.064,0.13205,0.17363,0.0236,46.231,36.687,2.1856
0.065,0.15772,0.06477,0.17605,41.598,36.427,2.184
0.066,0.07739,0.08833,0.31104,43.921,36.561,2.1131
0.067,0.18126,0.12421,0.1147,45.348,36.8,2.1354
0.068,0.03887,0.1599,0.0828,44.561,36.289,2.1443
0.069,-0.02731,0.06896,0.12483,42.381,36.346,2.0022
0.07,0.11516,0.00465,-0.01365,43.402,35.806,2.2043
0.071,-0.0509,-0.05548,-0.02221,46.616,36.148,2.1942
0.072,-0.14832,-0.09889,-0.11337,45.745,35.588,2.2327
0.073,-0.00954,-0.14611,-0.16003,43.399,35.623,2.1615
0.074,-0.15161,-0.07562,-0.19012,46.771,36.546,2.062
0.075,-0.08052,-0.12597,-0.09772,42.923,36.847,2.1721
0.076,-0.1796,-0.11036,-0.11412,45.816,36.423,2.0647
0.077,-0.12719,-0.16435,-0.08108,45.012,36.469,2.145
0.078,-0.17685,-0.06311,-0.08845,43.659,36.615,2.1853
0.079,-0.15016,-0.11828,-0.03534,43.848,35.913,2.0173
0.08,-0.05468,0.02204,-0.08244,46.854,36.744,2.1145
0.081,0.03889,0.12364,0.06024,43.473,36.257,2.1398
0.082,0.12698,0.02323,0.21246,43.441,36.709,2.148
0.083,0.24913,0.03782,0.06422,43.887,36.549,2.1156
0.084,0.07536,0.17386,0.05741,44.543,36.261,2.0688
0.085,0.19651,0.09143,0.21429,44.3,36.594,2.2249
0.086,0.0993,0.17065,0.16587,43.79,36.631,2.0572
0.087,0.10472,0.03193,0.13455,43.874,36.811,2.1341
0.088,-0.00066,0.08477,-8e-05,48.082,36.922,2.0517
0.089,-0.03956,0.08165,-0.0026,44.782,36.404,2.1406
0.09,-0.04359,0.01634,0.02494,46.583,37.238,2.2236
0.091,-0.11008,-0.08371,-0.1767,43.841,36.971,2.1748
0.092,-0.08249,-0.20074,-0.04156,43.819,36.192,2.0295
0.093,-0.1526,-0.10328,-0.16047,44.523,36.526,2.2875
0.094,-0.06311,-0.15218,-0.24783,44.906,36.45,2.138
0.095,-0.13143,-0.11692,-0.17175,45.581,36.474,2.2445
0.096,-0.12389,-0.03518,-0.14999,45.869,36.493,2.1999
0.097,-0.04957,-0.17292,-0.04797,45.612,36.111,2.1885
0.098,-0.05328,-0.08831,-0.09961,46.05,36.808,2.2512
0.099,-0.04535,-0.00553,0.03733,46.473,36.819,2.1176
0.1,-0.00508,0.09454,0.0279,44.569,36.151,2.0988
0.101,0.03649,0.04044,0.10166,45.284,36.793,2.1001
0.102,0.14259,0.12541,0.07528,45.63,36.278,2.1686
0.103,0.15712,0.05418,0.00663,44.384,36.462,2.1515
0.104,0.15364,0.11786,0.16608,45.085,36.722,2.131
0.105,0.18473,0.12069,0.28981,43.035,36.673,2.2762
0.106,0.10265,0.14646,0.12162,44.442,36.137,2.1564
0.107,0.14188,0.09592,0.14846,46.59,36.196,2.139
0.108,0.0032,0.06495,0.0645,45.276,37.232,2.1064
0.109,0.11871,0.08792,0.09895,43.726,36.122,2.1876
0.11,0.00504,0.00314,0.04752,44.833,36.757,2.2419
0.111,-0.03299,-0.04279,-0.13755,44.17,36.302,2.1313
0.112,-0.04872,-0.05898,-0.08089,44.271,36.286,2.1782
0.113,-0.11381,-0.10325,-0.13905,44.112,36.397,2.1863
0.114,-0.14738,-0.06672,-0.10551,41.898,36.061,2.1385
0.115,-0.07337,-0.09004,-0.06197,47.584,37.356,2.0743
0.116,-0.12667,-0.15535,-0.10645,44.975,35.704,2.1389
0.117,-0.16455,-0.09583,-0.04503,44.34,36.585,2.1434
0.118,-0.05767,-0.15167,-0.0931,45.251,36.577,2.1847
0.119,-0.13875,-0.08058,-0.0051,43.614,35.914,2.1749
0.12,0.09271,4e-05,-0.06659,44.707,36.996,2.1928
0.121,0.03368,0.09996,-0.02283,46.811,36.089,2.1534
0.122,0.08486,0.08962,0.1779,44.89,37.039,2.0752
0.123,0.2397,0.14826,0.08397,44.49,36.819,2.172
0.124,0.25365,0.08269,0.08216,42.435,36.863,2.1837
0.125,0.14649,0.18453,0.02425,43.958,36.617,2.0475
0.126,0.16814,0.14299,0.14603,46.625,36.614,2.1551
0.127,0.17431,0.07383,0.15707,44.895,35.902,2.1735
0.128,0.17648,0.05105,0.03422,44.967,36.179,2.2021
0.129,0.03592,0.02952,-0.03125,45.53,36.912,2.178
0.13,0.00757,-0.06714,-0.0045,42.428,37.25,2.1582
0.131,0.02532,-0.10696,-0.00929,44.469,35.693,2.1752
0.132,-0.0672,-0.10494,-0.09224,44.448,35.861,2.2244
0.133,-0.07101,-0.08384,-0.09762,44.771,36.302,2.1021
0.134,-0.099,-0.1187,-0.20544,43.044,37.063,2.1104
0.135,-0.20356,-0.03878,-0.2197,44.899,36.464,2.0928
0.136,-0.18125,-0.06431,-0.11834,44.77,36.6,2.0819
0.137,-0.26118,-0.1133,0.03995,46.519,37.178,2.1217
0.138,-0.09686,-0.01401,-0.13604,45.394,36.496,2.0821
0.139,0.03171,-0.05463,-0.08572,46.304,36.312,2.168
0.14,-0.06212,-0.00946,-0.01162,47.036,36.414,2.1725
0.141,0.11236,0.06554,0.06194,44.973,36.09,2.0488
0.142,0.13826,0.19112,0.22237,43.383,36.5,2.1673
0.143,0.11019,0.09364,0.10359,46.485,36.059,2.1598
0.144,0.13272,0.20982,0.15336,44.691,36.908,2.0135
0.145,0.14464,0.11444,0.22825,44.817,36.608,2.1576
0.146,0.08493,0.1727,0.09038,47.582,36.184,2.1594
0.147,0.09745,0.16161,0.22566,45.361,36.31,2.0772
0.148,0.07968,0.1091,0.12236,46.123,36.432,2.0902
0.149,0.07753,0.07749,0.05581,42.027,36.807,2.1208
0.15,0.04434,-0.00487,-0.06434,45.735,36.292,2.1711
0.151,-0.08486,-0.10833,-0.03527,43.13,36.54,2.1778
0.152,-0.03605,-0.06243,-0.13512,42.635,36.398,2.1355
0.153,-0.15682,-0.08868,-0.18266,45.94,35.62,2.3244
0.154,-0.14261,-0.02235,-0.24046,44.284,36.521,2.2008
0.155,-0.11931,-0.10855,-0.12556,46.111,36.797,2.0447
0.156,-0.13442,-0.09238,-0.1204,45.484,37.0,2.0427
0.157,-0.12037,-0.06464,-0.1357,45.453,36.717,2.1619
0.158,-0.0672,-0.09685,-0.11638,45.027,36.716,2.1923
0.159,-0.07422,-0.02118,-0.02967,46.939,36.87,2.1262
0.16,-0.03655,0.05651,-0.00066,48.311,36.23,2.0503
0.161,0.03183,0.03638,0.01978,44.104,36.145,2.1232
0.162,0.13612,0.02217,0.19645,45.96,36.786,2.1161
0.163,0.10757,0.10525,0.16955,44.822,36.683,2.2117
0.164,0.2398,0.16972,0.19626,45.776,35.986,2.0373
0.165,0.152,0.12044,0.21322,45.105,35.699,2.0609
0.166,-0.03342,0.09649,0.22238,44.779,36.221,2.1426
0.167,0.08865,0.14109,0.22024,43.832,36.243,2.1519
0.168,0.17553,0.00215,0.16758,43.342,36.025,2.1427
0.169,0.04362,0.04301,-0.11289,45.123,36.791,2.196
0.17,-0.02452,0.00298,-0.03957,42.767,36.541,2.1354
0.171,-0.09219,-0.07356,-0.0592,44.298,36.026,2.0374
0.172,-0.00816,-0.07072,-0.04984,44.06,36.513,2.0696
0.173,-0.0571,-0.04538,-0.2049,45.69,36.709,2.1946
0.174,-0.09551,-0.06657,-0.05972,42.174,36.077,2.2485
0.175,-0.11603,-0.10713,-0.09696,45.156,35.917,2.1187
0.176,-0.05246,-0.05728,-0.26067,43.665,37.075,2.0924
0.177,-0.06728,-0.06431,-0.08326,46.076,35.721,2.0678
0.178,-0.15116,-0.12566,-0.06712,43.438,36.029,2.1555
0.179,-0.00023,0.0124,-0.12608,45.202,36.24,2.1312
0.18,0.0095,0.00071,0.04053,42.581,36.667,2.1389
0.181,0.03708,0.04521,0.00063,46.94,36.231,2.0946
0.182,0.12504,0.08207,0.19683,41.276,36.282,2.2515
0.183,0.11485,0.16944,-0.01557,42.143,36.316,2.0362
0.184,-0.03113,0.09572,0.21679,43.828,36.387,2.1204
0.185,0.22721,0.15167,0.20446,42.11,36.565,2.2556
0.186,0.19126,0.11593,0.05237,48.331,36.562,2.2241
0.187,0.1064,0.07617,0.30434,47.016,36.172,2.1488
0.188,0.06144,-0.00132,0.07312,42.047,36.365,2.1854
0.189,0.05595,0.0746,-0.07606,44.136,36.86,2.1062
0.19,-0.07193,-0.02007,0.11787,44.898,36.548,2.258
0.191,-0.0261,-0.05123,-0.08736,45.219,36.39,2.1312
0.192,-0.09518,-0.07114,-0.02368,43.42,36.141,2.1062
0.193,-0.13303,-0.12166,-0.08507,45.526,35.406,2.2005
0.194,-0.18484,-0.18806,-0.05573,44.013,37.075,2.1589
0.195,-0.178,-0.04113,-0.22822,45.745,36.993,2.1044
0.196,-0.0712,-0.07866,-0.08929,42.638,36.727,2.1605
0.197,-0.0385,-0.05847,-0.06058,44.494,36.577,2.1256
0.198,-0.05413,-0.05547,-0.09406,46.604,36.541,2.2093
0.199,-0.04581,-0.03695,-0.00165,45.107,36.56,2.0939
0.2,-0.04916,0.01425,0.02026,44.283,36.992,2.1453
0.201,0.08346,0.05875,-0.06254,41.24,36.532,2.1914
0.202,0.1725,0.09634,0.109,45.288,36.929,2.2133
0.203,0.02285,0.17875,0.19617,43.896,36.407,2.1604
0.204,0.19891,0.06946,0.10271,44.88,36.96,2.0516
0.205,0.01872,0.05774,0.15047,43.547,36.737,2.028
0.206,0.11411,0.09538,0.06167,43.672,35.789,2.1156
0.207,0.1348,0.12939,0.23189,45.01,35.991,2.1442
0.208,0.00585,0.08272,0.12385,46.967,36.396,2.0778
0.209,-0.04169,-0.05059,0.01946,46.307,36.374,2.2657
0.21,0.0104,0.03056,-0.02096,46.844,37.063,2.1668
0.211,0.00583,0.03406,-0.02829,46.435,36.519,2.1663
0.212,-0.10892,-0.0811,-0.08453,44.886,36.996,2.0951
0.213,-0.038,-0.06081,-0.03119,44.673,36.446,2.1659
0.214,-0.17682,-0.10148,-0.16203,45.037,36.606,1.9902
0.215,-0.04176,-0.14877,-0.18815,47.439,36.463,2.1589
0.216,-0.12641,-0.05382,-0.15196,45.0,36.666,2.1709
0.217,-0.10009,-0.09526,-0.1589,44.266,35.49,2.1719
0.218,-0.04785,-0.13312,-0.05614,42.479,36.353,2.0965
0.219,-0.02528,0.01023,0.00529,42.874,36.48,2.0954
0.22,0.10336,-0.09717,-0.16319,42.757,36.598,2.1519
0.221,0.16683,0.13224,0.14971,43.833,36.901,2.1682
0.222,0.11287,-0.03744,0.21182,43.73,36.5,2.074
0.223,0.10398,0.06069,0.17502,46.058,36.318,2.1291
0.224,0.06729,0.02097,0.15648,44.086,37.198,2.3709
0.225,0.09776,0.14286,0.1945,44.542,37.152,2.1236
0.226,0.13367,0.17408,0.20373,44.153,36.283,2.191
0.227,0.10759,0.02926,0.09488,44.282,35.871,2.086
0.228,0.07984,0.08683,-0.0566,45.06,36.381,2.0052
0.229,0.04355,-0.02622,0.02022,42.254,36.631,2.1707
0.23,0.02775,-0.08944,0.05057,47.852,35.553,2.2139
0.231,-0.1189,-0.03437,-0.09746,46.532,35.761,2.1729
0.232,-0.13972,-0.01934,-0.05722,45.591,36.94,2.0691
0.233,-0.05043,-0.09842,-0.11503,46.116,37.49,2.056
0.234,-0.0862,-0.11433,-0.17215,43.126,36.111,2.0141
0.235,-0.17,-0.07857,-0.12526,46.144,36.56,1.9888
0.236,-0.06061,-0.10008,-0.14079,46.45,36.642,2.2637
0.237,-0.15114,-0.05621,-0.09875,43.165,37.088,2.1595
0.238,-0.09639,-0.02779,-0.21076,44.157,35.677,2.2178
0.239,-0.14549,-0.01442,0.05316,46.296,37.049,2.0827
0.24,0.04744,0.02486,-0.02976,45.603,36.414,2.1152
0.241,0.04277,0.0699,-0.11326,45.694,36.425,2.1336
0.242,0.1422,0.06565,0.16574,43.051,35.884,2.2043
0.243,0.15298,0.08492,0.09977,42.012,36.616,2.0372
0.244,0.13872,0.08367,0.0983,42.414,35.982,2.1985
0.245,0.1493,0.16031,0.22679,44.761,36.74,2.1649
0.246,0.20046,0.09111,0.09991,43.647,36.321,2.264
0.247,0.10459,0.15094,0.10754,46.095,37.243,2.1851
0.248,0.07432,0.13457,-0.06016,48.04,35.965,2.2518
0.249,0.04775,0.04027,0.07066,44.892,36.624,2.1463
0.25,0.04585,0.00327,0.03237,45.91,36.864,2.2769
0.251,0.00928,0.03802,-0.1271,43.614,36.323,2.1063
0.252,0.02604,-0.05322,-0.03165,40.914,35.524,2.2366
0.253,-0.11656,0.00167,-0.16885,43.707,36.406,2.1006
0.254,-0.06099,-0.16315,-0.26997,43.715,36.417,2.219
0.255,-0.17505,-0.18437,-0.25839,41.724,36.409,2.1585
0.256,-0.09759,-0.09806,-0.15353,41.994,36.785,2.2433
0.257,-0.10432,-0.08162,-0.15214,42.273,37.319,2.1591
0.258,0.01694,-0.08119,-0.14954,44.51,35.977,2.1204
0.259,-0.00696,-0.10287,0.04502,45.342,36.534,2.1526
0.26,-0.02282,0.00562,-0.0044,46.337,36.267,2.1918
0.261,0.07801,0.02292,0.08095,43.744,36.87,2.1669
0.262,0.10412,0.10268,0.10323,45.543,36.856,2.0384
0.263,0.09802,0.11442,0.05249,45.042,36.149,2.1563
0.264,0.1192,0.08344,0.5469,49.519,36.263,2.1289
0.265,0.08973,0.10651,0.20699,46.897,36.208,2.0332
0.266,0.29019,0.15829,0.2016,41.332,36.367,2.0976
0.267,0.1235,0.09204,0.20416,44.312,36.524,2.046
0.268,0.13956,0.03817,0.22245,43.846,36.29,2.2365
0.269,-0.01929,0.02177,0.20823,43.333,35.934,2.1835
0.27,-0.05806,0.08675,0.11905,47.33,36.445,2.112
0.271,-0.04908,0.06978,-0.04698,44.598,36.164,2.0293
0.272,-0.08785,-0.04176,-0.20677,44.645,36.493,2.1629
0.273,-0.06554,-0.05758,-0.14569,43.196,36.231,2.1136
0.274,-0.18656,-0.08704,-0.0118,45.231,36.749,2.1349
0.275,-0.10696,-0.10154,-0.19082,49.029,36.33,2.1451
0.276,-0.04548,-0.20846,-0.19701,42.696,36.791,2.1529
0.277,-0.16163,0.01224,-0.20183,42.063,36.749,2.1287
0.278,-0.0285,-0.0783,-0.01595,45.479,36.742,2.2417
0.279,-0.09422,-0.01489,-0.08135,44.224,36.183,2.1987
0.28,0.02223,0.0306,0.02916,44.237,36.634,2.1174
0.281,0.06646,-0.00078,0.1621,44.298,36.712,2.1076
0.282,0.18243,0.00423,0.14911,44.794,36.181,2.1767
0.283,0.07743,0.12752,0.18291,46.185,36.138,2.1696
0.284,0.14542,0.13133,0.15333,43.369,36.96,2.2252
0.285,0.20129,0.15274,0.2505,45.677,36.725,2.1668
0.286,0.07036,0.19369,0.1255,44.246,35.796,2.1522
0.287,0.1156,0.04925,0.07558,41.013,36.709,2.1148
0.288,0.0364,0.03854,0.09442,44.493,36.12,2.0339
0.289,0.00678,0.05632,0.12516,44.791,36.427,2.1014
0.29,0.04102,0.05427,0.07634,46.451,36.41,2.0809
0.291,-0.00121,0.02463,-0.05176,44.688,35.32,2.1094
0.292,0.06488,-0.10734,-0.07845,45.618,35.724,2.1449
0.293,-0.03332,-0.10871,-0.11848,43.807,36.101,2.1528
0.294,-0.05814,-0.13674,-0.16639,43.807,37.164,2.2242
0.295,-0.14654,-0.16023,-0.16032,47.485,36.336,2.2386
0.296,-0.1472,-0.09313,-0.28329,43.339,37.074,2.0127
0.297,-0.10284,-0.15502,0.00236,43.605,35.72,2.1662
0.298,-0.20699,-0.03946,-0.14709,43.477,36.363,2.2772
0.299,0.0522,-0.07447,-0.11927,43.286,36.177,2.1088
0.3,-0.03498,0.09207,-0.0436,46.225,36.333,2.2406
0.301,-0.01359,0.0138,0.10136,42.304,36.9,2.2773
0.302,0.05907,0.11719,0.08595,43.649,36.506,2.3072
0.303,0.16461,0.15234,0.11994,47.668,36.329,2.2395
0.304,0.20502,0.09598,0.21663,44.806,36.423,2.293
0.305,0.12105,0.14692,0.18985,48.011,36.485,2.1587
0.306,0.15964,0.13557,0.14515,47.083,37.286,2.1181
0.307,0.11205,0.06536,0.16413,42.807,36.272,2.1168
0.308,0.02841,0.06332,0.1406,40.56,36.196,2.1577
0.309,0.05461,0.14312,0.0553,44.991,36.312,2.1932
0.31,0.00331,0.02397,0.00901,45.224,36.614,2.2467
0.311,-0.12766,-0.00444,-0.09317,45.357,37.332,2.2305
0.312,-0.01902,-0.1518,-0.12754,45.765,35.784,2.1061
0.313,-0.19968,-0.1864,-0.15704,45.111,36.085,2.0631
0.314,-0.11852,-0.08847,-0.24393,43.61,36.796,2.1514
0.315,-0.19732,-0.13507,-0.07586,44.031,36.793,2.2439
0.316,-0.1773,-0.17766,-0.08747,43.122,36.548,2.1491
0.317,-0.1512,-0.13651,-0.11825,45.049,36.118,2.1485
0.318,-0.04145,-0.10316,-0.13735,43.706,36.696,2.0762
0.319,-0.11218,-0.12773,-0.01421,46.732,36.677,2.0701
0.32,-0.00939,0.0374,-0.08029,40.681,36.172,2.1284
0.321,0.13142,-0.06321,0.03882,44.991,36.585,2.2169
0.322,0.04451,0.16573,0.12064,46.371,36.189,2.0394
0.323,0.11264,0.00722,0.13301,45.593,36.72,2.1203
0.324,0.17146,0.07475,0.14816,46.681,36.031,2.1548
0.325,0.10843,0.15167,0.28037,45.798,36.289,2.2097
0.326,0.1608,0.12572,0.18875,44.972,36.32,2.1586
0.327,0.07725,0.14368,0.17535,46.815,36.335,2.1794
0.328,0.12246,0.03575,0.06553,42.014,36.687,2.1055
0.329,0.04771,-0.06005,0.09015,42.737,36.947,2.1989
0.33,-0.05149,0.04508,0.03746,45.025,36.416,2.1773
0.331,0.03657,-0.07339,-0.15984,43.205,36.345,1.9844
0.332,-0.08669,-0.05573,-0.08067,42.77,37.628,2.0723
0.333,-0.12803,-0.03068,-0.10769,44.179,36.612,2.1251
0.334,-0.18404,-0.03081,-0.14251,46.146,36.787,2.1797
0.335,-0.16544,-0.2192,-0.08124,41.41,36.563,2.3004
0.336,-0.13767,-0.09075,-0.23822,43.45,36.725,2.0813
0.337,-0.10277,-0.16569,-0.20193,42.806,36.515,2.211
0.338,-0.01994,-0.10563,-0.07138,42.844,36.056,2.0465
0.339,-0.11624,-0.08595,0.01375,45.809,36.318,2.2131
0.34,-0.01875,0.07532,-0.02004,44.681,36.578,2.0393
0.341,0.11105,0.04739,0.14971,45.28,36.582,2.0231
0.342,0.09325,0.02883,0.13886,41.591,36.764,2.1632
0.343,0.13689,0.14299,0.18765,45.871,36.125,2.0865
0.344,0.22312,0.06999,0.20021,42.789,36.046,2.1808
0.345,0.15965,0.18696,0.11208,42.955,36.361,2.1647
0.346,0.16001,0.08966,0.10221,46.107,36.407,2.0586
0.347,0.11171,0.12386,0.18947,41.602,36.187,2.1515
0.348,0.18201,0.13272,0.12313,46.367,36.841,2.2409
0.349,0.10278,-0.01049,0.09032,45.457,36.447,2.2357
0.35,-0.0397,0.04082,0.13784,44.311,36.454,2.1466
0.351,-0.01188,-0.00915,-0.02003,45.379,37.248,2.2385
0.352,-0.14594,-0.04684,-0.10706,44.623,36.92,2.0119
0.353,-0.05176,-0.1434,-0.06187,41.056,36.601,2.1886
0.354,-0.09495,-0.09665,-0.14723,43.862,36.644,2.1144
0.355,-0.14841,-0.14409,-0.12832,42.222,36.128,2.0814
0.356,-0.15515,-0.08494,-0.2302,45.305,36.093,2.1195
0.357,-0.21332,-0.18396,-0.07367,43.985,36.446,2.0953
0.358,-0.03911,-0.07021,-0.06957,42.799,36.351,2.1055
0.359,-0.04945,-0.07001,-0.05085,44.68,36.712,2.2446
0.36,-0.01712,-0.05353,-0.08625,45.708,36.588,2.1474
0.361,0.08406,0.10318,0.08197,45.893,36.81,2.1612
0.362,0.04532,0.02507,0.23477,45.887,35.905,2.1124
0.363,0.08061,0.07785,0.19867,43.292,36.667,2.1754
0.364,0.09442,0.1451,0.12651,44.476,36.702,2.0697
0.365,0.06433,0.07912,0.24755,44.152,36.492,2.2699
0.366,0.26815,0.17224,0.13518,46.903,36.362,2.1683
0.367,0.10239,0.05643,0.09601,45.567,36.484,2.2032
0.368,0.06266,0.02657,0.02451,44.858,36.745,2.1799
0.369,0.09364,0.01754,0.04963,43.736,36.361,2.1548
0.37,-0.17645,-0.0144,-0.00868,45.282,36.53,2.1415
0.371,-0.04513,0.04563,-0.01384,44.605,35.668,2.1262
0.372,-0.08177,-0.01966,-0.15102,44.368,36.214,2.2387
0.373,-0.16794,-0.10806,-0.22092,44.633,36.713,2.0992
0.374,-0.10777,-0.06731,-0.24665,48.155,36.293,2.0238
0.375,-0.25396,-0.15905,-0.18458,45.714,36.599,2.0817
0.376,-0.13366,-0.08828,-0.18425,45.243,36.596,2.0117
0.377,-0.06505,-0.09919,-0.20153,44.267,36.369,2.1735
0.378,-0.20857,-0.09479,-0.01731,42.641,36.645,2.2799
0.379,-0.12679,0.03147,0.00542,44.4,36.235,2.2084
0.38,-0.0119,0.02431,0.0122,45.952,36.201,2.1371
0.381,0.03842,0.05419,0.07512,43.653,36.494,2.1964
0.382,0.04147,-6e-05,0.02909,43.896,36.237,2.0582
0.383,0.12823,0.09057,0.13254,42.248,36.397,1.998
0.384,0.14087,0.13183,0.26298,43.085,36.025,2.0877
0.385,0.05804,0.01829,0.20621,44.878,36.521,2.0455
0.386,0.12059,0.15903,0.11604,41.906,36.096,2.1195
0.387,0.03437,0.09161,0.18177,46.652,35.96,2.1763
0.388,-0.0419,0.07474,0.15733,45.16,36.636,2.1522
0.389,-0.10013,-0.01104,0.13062,45.791,36.023,2.0788
0.39,0.0489,-0.0911,-0.09729,46.059,35.79,2.2594
0.391,-0.05941,-0.05489,-0.08006,42.121,35.857,2.2069
0.392,0.01813,-0.0874,-0.19724,44.849,37.258,2.1208
0.393,-0.20459,-0.10641,-0.07007,42.227,36.087,2.1503
0.394,-0.16257,-0.01611,-0.05306,45.095,36.84,2.1455
0.395,-0.13066,-0.13245,-0.1,46.718,36.84,2.1449
0.396,-0.15084,-0.01888,-0.14135,43.602,36.797,2.2223
0.397,-0.09484,-0.11708,-0.12269,44.337,36.656,2.1224
0.398,-0.08368,-0.02213,-0.08387,46.734,36.432,2.1649
0.399,-0.08715,-0.06433,-0.03332,45.783,37.132,2.2245
0.4,-0.13987,-0.0138,-0.00712,40.949,36.068,2.1211
0.401,-0.01917,0.12288,0.13032,44.175,36.486,2.0724
0.402,0.16962,0.1045,0.21325,41.337,36.269,2.1933
0.403,0.14733,0.03252,0.18368,45.977,36.999,2.0239
0.404,0.20166,0.15663,0.13079,42.466,36.949,2.1327
0.405,0.09876,0.17433,0.15574,44.266,36.953,2.0467
0.406,0.11421,0.13683,-0.01608,46.034,36.745,2.2529
0.407,0.05616,0.06464,0.21104,46.161,36.813,2.1245
0.408,0.09642,0.06131,0.15985,46.764,36.647,2.2166
0.409,0.03915,0.06529,-0.00775,40.193,35.949,2.1357
0.41,0.01794,0.01145,-0.04669,44.586,35.656,2.266
0.411,0.04815,-0.03138,-0.06885,47.085,36.926,2.1446
0.412,-0.13629,-0.12287,-0.07079,44.857,37.01,2.2672
0.413,-0.07902,-0.00996,-0.11281,42.435,36.89,2.2213
0.414,-0.21872,-0.07305,-0.07769,44.384,36.14,1.9787
0.415,-0.08512,-0.16461,-0.06546,45.772,36.738,2.1945
0.416,-0.16479,-0.18289,-0.26512,44.25,35.95,2.2581
