timestamp,vibration_x,vibration_y,vibration_z,sound_level,temperature,current
0.043,-0.11115,-0.05517,-0.43658,56.669,45.349,2.8979
0.044,0.54609,0.47466,-0.56154,56.707,45.868,2.9161
0.045,0.82873,0.28966,0.21832,60.197,46.356,2.8377
0.046,0.68,0.38138,1.04777,56.409,45.875,2.9631
0.047,0.16077,0.40587,0.76958,61.315,46.23,2.7415
0.048,-0.00846,0.2554,0.59552,59.411,46.109,2.9746
0.049,0.08012,-0.10156,0.03125,62.302,45.855,2.946
0.05,-0.29812,-0.52326,-0.08245,58.024,46.665,2.8211
0.051,-0.499,-0.38478,-0.34023,57.848,45.458,2.815
0.052,-8e-05,0.09689,-0.82668,57.905,46.778,2.9409
0.053,0.36497,-0.0052,-0.84017,58.794,45.575,2.9678
0.054,0.11282,-0.26296,-0.02639,61.345,46.04,2.9308
0.055,-0.41242,0.07641,0.36559,55.715,46.067,2.8477
0.056,-0.45741,-0.13109,0.12355,62.09,46.314,2.9229
0.057,-0.63925,-0.26037,-0.34948,58.688,47.339,3.0022
0.058,-0.29932,-0.54398,-0.17387,57.288,46.993,2.7229
0.059,-0.37454,-0.45807,-0.36884,57.192,45.745,2.8195
0.06,-0.25836,-0.03596,-0.96029,60.081,46.259,2.9162
0.061,0.52149,0.26305,-0.44545,59.441,46.012,2.7729
0.062,0.56662,0.2459,0.28185,59.547,46.282,2.863
0.063,0.40898,0.25682,1.18633,58.645,46.05,2.7765
0.064,-0.16762,0.58873,0.78533,60.804,45.558,2.7407
0.065,0.01759,0.25183,0.69796,58.962,45.807,2.6699
0.066,0.18695,-0.19492,0.49013,57.212,46.267,2.7844
0.067,0.02981,-0.1081,0.47922,59.005,46.73,2.7892
0.068,-0.29423,-0.01177,-0.49573,58.564,45.851,2.8406
0.069,0.30761,0.12886,-0.7725,58.517,45.84,2.7411
0.07,0.59138,0.15813,-0.27877,60.573,45.627,3.0254
0.071,0.10152,0.05203,0.77048,58.559,46.186,2.6534
0.072,-0.13589,0.10581,0.46074,55.689,45.395,2.9092
0.073,-0.55469,0.17662,-0.22267,55.179,45.329,2.6875
0.074,-0.35749,-0.52411,-0.69232,56.241,46.519,2.9901
0.075,-0.67252,-0.59683,-0.48604,55.631,46.111,2.821
0.076,-0.4176,-0.3789,-0.49635,56.938,45.491,2.9115
0.077,-0.12987,0.08557,-1.19219,57.181,45.194,2.8186
0.078,0.31998,0.04338,-0.60497,61.512,46.438,2.8891
0.079,0.12422,0.01029,-0.00324,59.443,46.014,2.69
0.08,0.14362,0.18997,0.77148,60.691,46.541,2.7212
0.081,-0.04594,0.35327,0.61533,58.196,45.65,2.7283
0.082,0.11557,0.16144,0.34603,57.571,45.548,3.0243
0.083,0.14193,-0.08297,0.25508,54.562,46.02,2.8356
0.084,-0.03764,-0.29015,0.05924,57.157,45.698,2.9248
0.085,0.1336,0.40203,-0.1991,59.533,46.319,2.9343
0.086,0.60476,0.49413,-0.46787,56.098,46.129,2.8628
0.087,0.64692,0.3423,0.20522,60.308,47.485,2.7697
0.088,0.41567,0.21004,0.95994,59.692,46.907,2.759
0.089,-0.28313,0.38066,0.42652,58.065,45.907,2.9628
0.09,-0.22678,-0.11539,-0.10584,57.962,45.946,3.0452
0.091,-0.28133,-0.31324,-0.08691,60.86,44.814,2.8454
0.092,-0.46565,-0.68124,-0.26563,57.306,46.242,3.0036
0.093,-0.3792,-0.29736,-1.07401,57.285,46.508,2.9497
0.094,-0.12933,-0.04904,-1.17015,57.356,45.449,3.022
0.095,0.08088,-0.02523,-0.39448,55.211,45.618,2.7428
0.096,-0.01051,-0.23744,0.32212,57.169,45.929,2.8259
0.097,-0.24007,0.13271,0.46634,55.76,45.557,2.8463
0.098,-0.27454,0.07096,0.09964,60.287,47.091,2.8375
0.099,-0.19328,-0.15246,-0.07092,58.005,46.149,2.8597
0.1,-0.31062,-0.44628,0.10666,54.778,45.589,2.8939
0.101,-0.1894,-0.16045,-0.36774,60.526,46.187,2.7793
0.102,0.23641,0.10786,-0.70392,57.064,46.034,2.8412
0.103,0.8443,0.36819,-0.26921,57.053,45.855,2.713
0.104,0.5805,0.52142,0.57805,57.117,46.049,2.8496
0.105,0.25029,0.41674,1.4203,55.563,46.102,2.8249
0.106,0.03711,0.43585,0.91328,57.321,46.862,2.8037
0.107,0.15397,0.10936,0.11163,59.157,45.9,2.9369
0.108,-0.0223,-0.21558,0.42479,55.307,46.285,2.9063
0.109,0.02908,-0.44962,-0.01225,57.553,46.265,2.8698
0.11,0.09304,0.22587,-0.62677,56.628,45.639,2.9974
0.111,0.5092,0.2011,-0.73721,59.064,46.792,2.881
0.112,0.11701,0.0598,0.02733,57.964,46.067,2.8628
0.113,-0.16699,-0.03776,0.18635,53.173,45.297,2.8954
0.114,-0.54055,0.22631,-0.05374,58.851,46.129,2.776
0.115,-0.38032,-0.22931,-0.38849,59.32,46.262,2.7951
0.116,-0.68037,-0.51591,-0.16173,55.817,46.289,2.78
0.117,-0.42121,-0.63429,-0.3288,56.895,46.651,2.8728
0.118,-0.26219,-0.35467,-0.77277,57.468,47.003,2.9322
0.119,0.04451,0.11455,-0.94964,57.243,45.518,2.7939
0.12,0.44504,0.23869,-0.06414,56.487,45.561,2.8032
0.121,0.25307,0.18143,0.77681,61.474,45.686,2.8234
0.122,0.01996,0.35985,1.08753,56.991,45.647,2.8491
0.123,0.10357,0.37771,0.81259,57.511,45.616,2.9505
0.124,0.36475,-0.07602,0.53229,57.908,46.194,2.8015
0.125,-0.01722,-0.33541,0.33511,57.965,45.502,2.6928
0.126,0.04349,0.01985,-0.14335,61.684,46.038,2.8107
0.127,0.34302,0.25727,-0.48186,59.663,46.135,2.8227
0.128,0.88794,0.40558,-0.19215,61.806,45.86,2.8212
0.129,0.57282,0.26877,0.52231,56.843,45.429,2.8823
0.13,0.10853,0.33915,0.76241,60.226,46.46,2.7275
0.131,-0.424,0.26609,0.21064,58.617,45.787,3.0123
0.132,-0.31952,-0.25276,0.02681,59.142,45.791,2.878
0.133,-0.5297,-0.60747,-0.23369,54.758,46.045,3.0598
0.134,-0.44079,-0.70347,-0.32378,57.046,44.19,2.8133
0.135,-0.28115,-0.15985,-1.05277,57.847,46.154,2.9034
0.136,0.12762,-0.06636,-1.10726,57.145,46.043,2.8084
0.137,0.23282,0.06739,-0.1891,58.731,46.562,2.8886
0.138,-0.01265,-0.05004,0.38752,59.061,46.192,3.0748
0.139,-0.37118,0.20967,0.38408,59.486,46.303,2.9821
0.14,-0.26421,-0.01156,-0.26047,58.725,46.19,2.9337
0.141,-0.0184,-0.21972,0.21119,55.759,45.87,2.872
0.142,0.11422,-0.23258,0.38484,59.193,45.896,2.8109
0.143,-0.01816,0.02026,-0.02016,56.066,46.181,2.8868
0.144,0.48091,0.6363,-0.51783,60.064,46.063,2.7515
0.145,0.70347,0.46696,0.04439,55.944,46.216,2.8241
0.146,0.37305,0.22913,1.17169,59.717,45.876,2.7917
0.147,0.13586,0.36599,0.73069,52.993,45.902,2.8606
0.148,0.06512,0.14391,0.40387,60.811,45.958,2.8749
0.149,-0.04335,-0.34886,0.12061,58.193,46.178,2.6515
0.15,-0.23785,-0.49046,0.11657,58.916,46.026,2.961
0.151,-0.38231,-0.50833,-0.30823,57.209,46.927,2.645
0.152,-0.04997,0.03772,-0.80707,57.309,45.95,2.8873
0.153,0.1288,-0.1617,-1.1005,56.694,46.285,2.7718
0.154,0.08557,-0.15504,-0.05055,59.755,46.088,2.7677
0.155,-0.31226,0.13013,-0.02066,57.541,46.114,2.759
0.156,-0.57079,-0.02677,-0.17269,57.388,46.203,2.7242
0.157,-0.41329,-0.28527,-0.53197,56.783,45.625,2.7398
0.158,-0.46836,-0.47196,-0.1965,55.013,45.721,2.7825
0.159,-0.46693,-0.46205,-0.36429,56.114,45.343,2.8542
0.16,0.02074,0.09954,-0.65605,57.455,45.957,2.8078
0.161,0.46908,0.21637,-0.47084,55.483,46.321,2.951
0.162,0.65736,0.24435,0.35638,60.815,44.649,2.988
0.163,0.41531,0.37948,1.12971,56.583,45.405,2.8441
0.164,0.13242,0.50747,1.03104,57.91,46.353,2.6979
0.165,0.30988,0.23695,0.45189,58.581,45.922,2.9222
0.166,-0.12666,-0.09999,0.4372,55.573,45.644,2.7375
0.167,-0.00374,-0.18195,0.18183,58.921,46.367,2.9165
0.168,-0.10655,0.12526,-0.4487,57.231,46.093,3.0196
0.169,0.37848,0.28475,-0.5632,58.201,45.893,2.754
0.17,0.64846,0.0731,0.04934,57.513,45.732,2.8829
0.171,0.29108,0.12028,0.48375,58.055,45.405,2.9092
0.172,-0.19764,0.18851,0.14047,59.638,46.48,2.8018
0.173,-0.4039,-0.12422,-0.27378,58.382,46.424,2.8852
0.174,-0.21692,-0.69518,-0.30816,57.684,45.838,2.8181
0.175,-0.5868,-0.74694,-0.3243,62.306,45.849,2.8979
0.176,-0.59086,-0.36457,-0.86753,58.175,45.669,2.939
0.177,-0.03791,0.02872,-1.09859,58.547,45.502,2.7474
0.178,0.29992,-0.06368,-0.69472,57.886,46.735,2.845
0.179,0.55867,0.17204,0.02619,58.765,46.524,2.9103
0.18,0.06941,0.12054,0.53962,55.535,45.305,2.9358
0.181,0.11341,0.41249,0.53211,60.417,46.42,2.9682
0.182,0.02819,0.02306,0.12097,61.54,45.292,2.9433
0.183,-0.02842,-0.15187,0.36995,56.221,45.675,2.7767
0.184,-0.05804,-0.0687,0.41782,60.356,45.747,2.8061
0.185,0.28746,0.27128,-0.17236,59.386,46.1,2.9294
0.186,0.6286,0.52434,-0.19698,57.894,46.327,2.8225
0.187,0.77907,0.2689,0.23029,55.643,46.455,2.8299
0.188,0.26034,0.27074,0.80977,55.379,45.566,2.9009
0.189,0.06139,0.31147,0.59243,58.314,46.24,2.7992
0.19,-0.23421,-0.02507,0.06605,61.589,46.435,2.8167
0.191,-0.12818,-0.34858,0.06134,60.443,46.119,2.7923
0.192,-0.56292,-0.50174,-0.13669,61.358,45.58,2.8098
0.193,-0.55123,-0.29009,-0.68874,56.311,46.429,2.8211
0.194,-0.06898,-0.133,-0.94168,56.766,47.048,2.8163
0.195,0.14134,-0.04125,-0.61017,57.254,46.286,2.9181
0.196,0.00637,-0.08343,0.04966,61.165,46.106,2.8157
0.197,-0.26049,0.10789,0.44075,56.349,46.31,2.9102
0.198,-0.34092,0.02372,-0.03116,56.45,46.576,2.8413
0.199,-0.14751,-0.33305,-0.05058,59.351,45.376,2.8003
0.2,-0.0923,-0.34416,-0.00731,57.972,45.994,2.8689
0.201,-0.192,-0.21365,-0.23252,55.648,45.693,2.8442
0.202,0.28552,0.26979,-0.18119,60.124,46.235,2.7873
0.203,0.72197,0.22237,-0.43749,53.957,45.395,2.8659
0.204,0.48935,0.31545,0.88168,57.358,45.852,3.0135
0.205,0.32035,0.40789,1.15821,57.885,46.496,2.6539
0.206,-0.14721,0.44475,0.81165,56.836,46.699,3.0299
0.207,0.16622,0.17434,0.28866,57.855,45.165,2.9169
0.208,-0.04906,-0.36637,0.33016,58.884,46.464,2.9977
0.209,-0.13033,-0.24105,-0.09421,55.881,45.293,2.7305
0.21,-0.0824,0.00309,-0.73275,58.861,45.131,2.7172
0.211,0.24937,0.09148,-0.86759,57.044,45.925,2.7509
0.212,0.38552,-0.20182,0.14326,57.413,45.691,2.9567
0.213,-0.19163,-0.00457,0.55139,56.494,45.882,2.7585
0.214,-0.49265,0.08543,0.19932,57.818,45.649,2.9908
0.215,-0.4353,-0.29184,-0.24404,57.53,46.017,2.809
0.216,-0.44019,-0.66425,-0.39362,57.904,46.259,2.7244
0.217,-0.5739,-0.83285,-0.56518,56.057,46.181,2.9868
0.218,-0.47493,-0.27623,-0.70341,57.789,46.795,2.8215
0.219,0.16916,0.00837,-1.05721,58.013,46.238,2.9168
0.22,0.31515,0.19403,-0.27752,61.233,46.661,2.9093
0.221,0.32518,0.18501,0.56836,59.008,46.06,2.9364
0.222,-0.11907,0.4469,0.78536,57.379,46.253,2.9245
0.223,0.15725,0.28426,0.41967,59.56,46.217,2.9456
0.224,0.27762,-0.17104,0.63193,59.501,46.097,2.7295
0.225,-0.21362,-0.24717,0.70537,57.616,45.211,2.854
0.226,-0.02624,-0.05899,0.05001,57.264,46.845,2.804
0.227,0.31146,0.51651,-0.37558,61.958,46.074,2.8615
0.228,0.5736,0.35868,-0.23729,58.224,45.625,2.8148
0.229,0.54925,0.32597,0.55742,58.984,45.965,2.7694
0.23,-0.09645,0.25001,0.6387,56.161,46.121,2.761
0.231,-0.50127,0.12439,0.26092,57.915,45.856,2.756
0.232,-0.32786,-0.38973,-0.44497,54.89,45.121,2.9824
0.233,-0.45516,-0.68548,-0.63093,58.228,45.488,2.8039
0.234,-0.59743,-0.54297,-0.2323,59.325,46.46,3.102
0.235,-0.49271,-0.20789,-1.06781,55.43,46.741,2.9512
0.236,0.23075,0.00158,-1.05404,56.144,46.489,2.7649
0.237,0.36587,-0.04966,-0.12374,57.954,45.924,2.9351
0.238,-0.19527,-0.12597,0.49281,59.325,45.772,2.8791
0.239,-0.36641,0.20938,0.48841,58.214,46.53,2.7964
0.24,-0.16898,-0.02841,-0.09327,55.914,46.03,2.6712
0.241,-0.13568,-0.29874,0.09097,56.522,46.886,2.678
0.242,0.03365,-0.17434,0.43161,57.698,46.304,3.0005
0.243,0.03275,-0.08898,-0.15987,58.284,46.256,2.8966
0.244,0.42998,0.40423,-0.52443,56.756,46.445,2.9184
0.245,0.74637,0.43893,-0.00685,56.479,46.347,2.9292
0.246,0.51614,0.46251,1.2603,58.424,46.128,2.9159
0.247,0.33419,0.44903,1.11457,58.993,46.089,2.7394
0.248,-0.05013,0.22962,0.50728,58.017,47.206,2.89
0.249,-0.0301,-0.08658,-0.06449,56.956,45.839,2.8166
0.25,-0.21753,-0.43218,-0.03228,54.04,46.543,2.7529
0.251,-0.39979,-0.48868,-0.64219,58.294,46.623,3.012
0.252,0.18994,-0.0053,-1.3339,58.165,45.646,2.9047
0.253,0.2402,-0.18065,-0.88518,57.074,45.866,2.7533
0.254,0.22023,-0.38833,-0.06139,55.647,46.221,2.8171
0.255,-0.30677,-0.14846,0.64196,57.523,46.059,2.9473
0.256,-0.4135,-0.09485,-0.27637,62.119,46.595,2.8305
0.257,-0.49172,-0.50289,-0.12624,54.701,45.179,2.9522
0.258,-0.17859,-0.42034,-0.09333,56.059,46.397,2.8546
0.259,-0.44319,-0.57051,-0.16085,58.47,46.438,3.0169
0.26,-0.07098,0.07404,-0.67335,55.369,46.409,2.9811
0.261,0.4099,0.35883,-0.39819,56.716,46.809,2.8749
0.262,0.59287,0.4887,0.33043,58.265,46.502,2.7416
0.263,0.38737,0.32546,1.21156,57.148,45.677,3.0991
0.264,0.17069,0.65865,0.97999,57.199,46.495,2.7761
0.265,0.20438,0.19364,0.3292,57.754,45.944,2.8532
0.266,0.24288,-0.13142,0.419,56.221,45.654,2.8454
0.267,-0.01968,-0.28642,0.60722,59.718,46.337,2.9761
0.268,-0.04935,-0.04165,-0.01268,56.259,46.523,2.9468
0.269,0.45708,0.3099,-0.79857,56.304,46.198,2.9313
0.27,0.62112,0.35135,-0.13081,57.345,46.868,2.7773
0.271,0.15849,0.25856,0.74151,57.441,45.407,2.6558
0.272,-0.23273,0.168,0.47483,59.808,45.865,2.8328
0.273,-0.27727,-0.14254,-0.24094,58.708,45.546,2.8033
0.274,-0.37093,-0.55119,-0.22548,57.506,46.538,2.8094
0.275,-0.595,-0.67106,-0.29788,57.101,45.571,2.9836
0.276,-0.49457,-0.41068,-0.97374,56.026,45.149,2.9288
0.277,0.08544,-0.00362,-1.02918,59.838,45.735,2.9484
0.278,0.33809,0.02339,-0.66641,56.486,45.641,2.8883
0.279,0.30631,-0.05106,0.37403,59.933,45.999,2.931
0.28,-0.06002,0.25219,1.00474,55.206,45.467,2.6952
0.281,0.00672,0.31724,0.74439,59.048,46.119,2.853
0.282,-0.17459,0.20428,0.53743,57.153,45.914,2.9078
0.283,0.05546,-0.31787,0.68775,55.488,45.991,2.8107
0.284,0.05678,-0.035,0.08602,53.151,45.636,2.9937
0.285,0.11409,0.42824,-0.45464,58.421,46.061,2.7081
0.286,0.86115,0.65059,-0.23011,59.609,46.047,2.9221
0.287,0.7965,0.52905,0.44159,58.154,46.004,2.7797
0.288,0.20073,0.20606,1.01625,54.765,46.675,2.9975
0.289,-0.0967,0.22576,0.53938,61.739,46.832,2.8928
0.29,-0.33185,0.07465,0.18572,57.25,44.843,2.9321
0.291,-0.30869,-0.52625,0.21381,56.366,46.19,2.6902
0.292,-0.2862,-0.82996,-0.25542,59.06,45.909,2.9555
0.293,-0.54375,-0.14221,-0.85882,56.479,45.217,2.7837
0.294,0.21716,0.01361,-1.24462,60.866,46.355,2.744
0.295,0.2655,0.01724,-0.91551,58.141,46.663,2.6249
0.296,0.10139,-0.09081,0.18326,57.526,46.052,2.6639
0.297,-0.37107,0.16434,0.27173,58.166,46.571,2.9122
0.298,-0.61037,0.05382,-0.00765,57.126,45.729,2.9998
0.299,-0.28157,-0.29379,-0.18524,58.322,46.294,2.8261
0.3,-0.25384,-0.28733,0.30002,61.448,46.156,2.663
0.301,-0.35115,-0.26581,-0.03216,60.47,46.587,2.8979
0.302,0.11275,0.34564,-0.2414,60.357,46.19,2.8359
0.303,0.79379,0.24395,-0.56958,59.693,46.012,3.0368
0.304,0.59674,0.50559,0.68327,58.106,46.889,2.7921
0.305,0.04532,0.43639,1.22567,61.191,46.4,2.8313
0.306,-0.0271,0.36137,0.78597,58.608,45.812,2.9267
0.307,0.18952,-0.06087,0.44044,60.367,46.425,2.9641
0.308,-0.10052,-0.32465,0.33468,58.428,45.47,3.0632
0.309,-0.15183,-0.08174,0.15951,57.028,45.942,2.9582
0.31,0.09625,0.09391,-0.73244,55.687,45.637,2.9297
0.311,0.34521,-0.01633,-0.81474,59.348,46.204,2.8579
0.312,0.21891,-0.21876,0.29564,55.893,44.5,3.0302
0.313,-0.27465,0.24317,0.34982,58.204,46.626,2.9246
0.314,-0.47533,-0.02912,0.27709,60.248,47.155,2.8258
0.315,-0.34131,-0.33758,-0.27286,59.023,46.365,2.8555
0.316,-0.39499,-0.58634,-0.16202,57.011,46.937,2.8506
0.317,-0.49146,-0.59042,-0.30674,58.271,46.049,2.8084
0.318,-0.43135,-0.07579,-0.58699,61.777,46.403,2.7583
0.319,0.22399,0.10369,-0.70123,57.696,44.819,2.7129
0.32,0.50185,0.09198,-0.1894,60.306,46.036,2.8417
0.321,0.30634,0.27252,0.65525,59.358,45.802,2.7792
0.322,-0.12962,0.31461,0.78164,61.233,46.604,2.8019
0.323,-0.14431,0.41115,0.38071,57.917,46.069,2.7371
0.324,0.08141,0.02298,0.68753,60.549,45.097,2.9147
0.325,-0.11915,-0.13191,0.78415,58.682,45.775,2.8369
0.326,-0.14985,-0.06262,-0.22488,59.549,45.887,2.7944
0.327,0.40077,0.27693,-0.57536,56.274,45.847,2.9333
0.328,0.67884,0.37346,-0.18979,57.064,45.689,2.9795
0.329,0.81608,0.24042,0.67478,57.487,46.678,2.7715
0.33,0.05901,0.05941,0.53513,58.253,46.411,2.7071
0.331,-0.37422,0.08345,0.12926,58.273,46.455,2.9112
0.332,-0.21085,-0.21353,-0.154,57.46,46.027,2.8267
0.333,-0.3986,-0.69165,-0.07529,59.458,46.201,2.8917
0.334,-0.68614,-0.36631,-0.65377,57.269,46.077,2.8775
0.335,-0.23132,-0.13545,-0.91122,59.438,45.289,2.9497
0.336,0.07496,0.1031,-1.18036,56.29,45.364,2.8475
0.337,-0.05904,-0.07948,-0.04509,58.151,45.956,2.8497
0.338,0.022,0.02184,0.38179,57.809,46.46,2.8388
0.339,-0.36175,0.19949,0.31988,59.34,45.158,2.6751
0.34,0.00645,0.16566,0.22506,55.36,46.021,2.8868
0.341,-0.14506,-0.31947,0.27797,58.533,46.246,2.8629
0.342,-0.29396,-0.14199,0.36223,55.619,46.497,2.8198
0.343,0.18284,0.03982,-0.21169,59.546,46.424,2.8156
0.344,0.42271,0.53858,-0.43464,56.686,46.261,2.7307
0.345,0.85742,0.43986,0.42525,61.429,46.409,2.813
0.346,0.68494,0.32777,1.29234,58.856,45.759,2.7361
0.347,0.08988,0.61001,1.03329,60.737,46.124,2.9618
0.348,-0.03919,0.41806,0.50001,59.223,46.356,2.9266
0.349,-0.03291,-0.17407,0.06046,59.815,46.881,2.983
0.35,-0.18113,-0.55822,0.38376,56.401,46.678,2.7847
0.351,-0.48566,-0.22345,-0.49897,57.77,46.33,2.8927
0.352,0.0029,-0.08508,-0.9443,55.64,46.648,2.8375
0.353,0.36436,0.05044,-0.55495,58.989,45.731,3.0254
0.354,0.39815,-0.21201,-0.43031,57.257,45.516,2.9503
0.355,-0.36243,-0.0322,0.2675,59.815,46.027,3.0633
0.356,-0.58554,-0.08242,-0.26481,59.677,45.9,2.9036
0.357,-0.27754,-0.30533,-0.34367,58.988,45.644,2.89
0.358,-0.4211,-0.43177,-0.13381,57.684,45.778,2.9499
0.359,-0.39719,-0.25988,-0.49755,59.105,45.387,2.9017
0.36,-0.05996,-0.00488,-0.502,58.172,46.423,3.0051
0.361,0.64548,0.2655,-0.16343,57.784,46.01,2.8446
0.362,0.60103,0.10958,0.30781,58.371,46.162,2.89
0.363,0.31384,0.39302,1.03321,59.888,45.532,3.0327
0.364,-0.22563,0.61666,1.14914,58.663,46.014,2.9936
0.365,0.02032,0.22362,0.55608,58.354,45.838,2.8803
0.366,0.27954,-0.21728,0.28248,57.564,45.806,2.7923
0.367,-0.17603,-0.2089,0.41709,56.169,46.122,2.9074
0.368,-0.1311,0.00172,-0.38309,58.08,45.994,2.9347
0.369,0.22699,0.29699,-0.44456,58.406,46.429,2.8845
0.37,0.61958,0.31963,-0.28616,59.35,45.173,2.7973
0.371,0.18969,0.09652,0.71249,56.809,46.245,2.8739
0.372,-0.44697,0.16983,0.19455,56.681,45.944,2.7828
0.373,-0.34652,0.16036,-0.16667,55.49,46.025,3.0252
0.374,-0.36807,-0.44537,-0.66661,58.993,47.322,2.8654
0.375,-0.47065,-0.66025,0.09345,56.122,46.648,2.6581
0.376,-0.64691,-0.46013,-0.69521,60.539,45.59,2.8676
0.377,0.06722,-0.13441,-1.15293,56.682,45.993,2.9619
0.378,0.40758,0.2132,-0.62369,57.161,46.396,2.8971
0.379,0.30356,-0.09969,0.29844,57.573,46.876,2.9337
0.38,-0.10285,0.21648,0.79722,58.803,45.942,2.9656
0.381,-0.15767,0.2041,0.82819,61.225,46.147,2.7129
0.382,0.12736,-0.01829,0.55217,56.787,46.153,2.8147
0.383,-0.01564,-0.37746,0.35371,56.859,46.065,2.971
0.384,0.044,-0.1445,0.29785,61.809,46.211,2.6661
0.385,0.27023,0.34081,-0.29403,61.873,45.326,2.8988
0.386,0.8452,0.58515,-0.20274,61.751,46.23,2.8151
0.387,0.82772,0.14515,0.28019,57.308,45.938,2.8686
0.388,0.25518,0.33179,0.88874,62.447,45.97,2.9266
0.389,-0.33341,0.30336,0.36966,58.174,46.203,2.9763
0.39,-0.12655,-0.00217,0.18391,61.463,46.254,2.8161
0.391,-0.15697,-0.451,-0.14847,56.55,46.794,2.793
0.392,-0.47257,-0.57275,-0.03996,58.138,45.884,2.9819
0.393,-0.38132,-0.2997,-0.81124,55.704,45.369,2.9108
0.394,-0.04225,-0.03582,-1.38867,58.598,45.601,2.9502
0.395,0.23203,0.13423,-0.29608,61.067,45.774,2.7314
0.396,-0.11556,-0.09878,-0.10743,59.643,46.074,2.8315
0.397,-0.22346,0.08164,0.78264,59.978,46.367,2.6306
0.398,-0.34159,-0.08784,0.23993,60.556,46.638,2.716
0.399,-0.27259,-0.19907,0.20797,60.217,46.538,3.02
0.4,-0.42427,-0.53151,0.37536,57.464,46.841,2.8636
0.401,-0.23942,-0.16043,0.00736,57.643,46.151,2.6596
0.402,0.42524,0.21394,-0.55288,58.171,45.752,2.9524
0.403,0.80451,0.39212,-0.24254,57.739,45.821,2.7843
0.404,0.58833,0.26248,0.80482,60.28,46.338,3.0292
0.405,0.39536,0.32923,0.71973,59.498,45.717,2.8138
0.406,0.20951,0.34191,0.78415,59.025,45.366,3.0051
0.407,0.20296,0.08196,0.3656,59.737,46.68,2.8237
0.408,0.04089,-0.30124,0.37341,58.997,46.879,2.8595
0.409,-0.12709,-0.20641,-0.08976,57.698,46.264,2.9957
0.41,-0.01396,0.21047,-0.92508,60.379,46.236,2.7449
0.411,0.42837,0.32613,0.18798,59.469,45.903,2.6555
0.412,0.25808,-0.07752,-0.18518,60.569,46.13,2.8004
0.413,0.03907,-0.11058,0.31773,57.922,45.321,2.8942
0.414,-0.44649,0.10486,0.11799,63.196,45.967,2.873
0.415,-0.21327,-0.27681,-0.17085,60.23,45.532,2.8493
0.416,-0.65385,-0.48617,-0.08918,59.425,46.394,2.8861
